고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,본번,부번,건축물대장고유번호,기준년도,기준월,동코드,동명,토지대장면적,산정대지면적,건물전체연면적,건물산정연면적,주택가격,표준지여부,데이터기준일자
2826011800101280000,2826011800,인천광역시 서구 금곡동,1,일반,128,7,2826011800101280000,2020,01,0,0,230,230,105,105,134000000,N,2020-04-29
2826011800101280000,2826011800,인천광역시 서구 금곡동,1,일반,128,10,2826011800101280000,2020,01,0,0,337,337,161.02,161.02,245000000,N,2020-04-29
2826011800101290000,2826011800,인천광역시 서구 금곡동,1,일반,129,0,2826011800101290000,2020,01,0,0,1622,138.3,27.66,27.66,69100000,N,2020-04-29
2826011800101780000,2826011800,인천광역시 서구 금곡동,1,일반,178,0,2826011800101780000,2020,01,0,0,360,360,113.5,113.5,171000000,N,2020-04-29
2826011800101810000,2826011800,인천광역시 서구 금곡동,1,일반,181,1,2826011800101810000,2020,01,0,0,467,324.28,142.56,99,165000000,N,2020-04-29
2826011800101820000,2826011800,인천광역시 서구 금곡동,1,일반,182,4,2826011800101820000,2020,01,0,0,438,438,67.46,67.46,175000000,N,2020-04-29
2826011800101830000,2826011800,인천광역시 서구 금곡동,1,일반,183,0,2826011800101830000,2020,01,0,0,1129,888.64,100.78,79.32,396000000,N,2020-04-29
2826011800101840000,2826011800,인천광역시 서구 금곡동,1,일반,184,1,2826011800101840000,2020,01,0,0,504,504,65.59,65.59,240000000,N,2020-04-29
2826011800101850000,2826011800,인천광역시 서구 금곡동,1,일반,185,0,2826011800101850000,2020,01,0,0,575,575,180.54,180.54,286000000,N,2020-04-29
2826011800101870000,2826011800,인천광역시 서구 금곡동,1,일반,187,3,2826011800101870000,2020,01,0,0,334,334,100.7,100.7,165000000,N,2020-04-29
2826011800101870000,2826011800,인천광역시 서구 금곡동,1,일반,187,4,2826011800101870000,2020,01,0,0,400,400,117.33,117.33,198000000,N,2020-04-29
2826011800101880000,2826011800,인천광역시 서구 금곡동,1,일반,188,1,2826011800101880000,2020,01,0,0,433,433,73.52,73.52,212000000,N,2020-04-29
2826011800101890000,2826011800,인천광역시 서구 금곡동,1,일반,189,3,2826011800101890000,2020,01,0,0,99,37.19,117.64,44.2,19900000,N,2020-04-29
2826011800101910000,2826011800,인천광역시 서구 금곡동,1,일반,191,4,2826011800101910000,2020,01,0,0,350,350,676.18,676.18,291000000,N,2020-04-29
2826011800102080000,2826011800,인천광역시 서구 금곡동,1,일반,208,1,2826011800102080000,2020,01,0,0,335,335,92.88,92.88,167000000,N,2020-04-29
2826011800102080000,2826011800,인천광역시 서구 금곡동,1,일반,208,2,2826011800102080000,2020,01,0,0,363,363,181.87,181.87,271000000,N,2020-04-29
2826011800102080000,2826011800,인천광역시 서구 금곡동,1,일반,208,4,2826011800102080000,2020,01,0,0,350,350,82.6,82.6,174000000,N,2020-04-29
2826011800102090000,2826011800,인천광역시 서구 금곡동,1,일반,209,0,2826011800102090000,2020,01,0,0,360,360,106.19,106.19,178000000,N,2020-04-29
2826011800102090000,2826011800,인천광역시 서구 금곡동,1,일반,209,1,2826011800102090000,2020,01,1,0,2155,189.27,44.52,44.52,93100000,N,2020-04-29
2826011800102090000,2826011800,인천광역시 서구 금곡동,1,일반,209,1,2826011800102090000,2020,01,2,0,2155,183.62,54.81,54.81,89600000,N,2020-04-29
2826011800102090000,2826011800,인천광역시 서구 금곡동,1,일반,209,1,2826011800102090000,2020,01,3,0,2155,332.81,78.28,78.28,163000000,N,2020-04-29
2826011800102090000,2826011800,인천광역시 서구 금곡동,1,일반,209,3,2826011800102090000,2020,01,0,0,1537,407.9,81.58,81.58,174000000,N,2020-04-29
2826011800102110000,2826011800,인천광역시 서구 금곡동,1,일반,211,3,2826011800102110000,2020,01,0,0,360,360,157.32,157.32,177000000,N,2020-04-29
2826011800102110000,2826011800,인천광역시 서구 금곡동,1,일반,211,7,2826011800102110000,2020,01,0,0,311,155.5,184.8,92.4,83700000,N,2020-04-29
2826011800102120000,2826011800,인천광역시 서구 금곡동,1,일반,212,1,2826011800102120000,2020,01,0,0,274,274,188.8,188.8,180000000,N,2020-04-29
2826011800102250000,2826011800,인천광역시 서구 금곡동,1,일반,225,1,2826011800102250000,2020,01,0,0,253,253,61.66,61.66,129000000,N,2020-04-29
2826011800102270000,2826011800,인천광역시 서구 금곡동,1,일반,227,3,2826011800102270000,2020,01,0,0,496,352.06,75.95,53.91,158000000,N,2020-04-29
2826011800102450000,2826011800,인천광역시 서구 금곡동,1,일반,245,1,2826011800102450000,2020,01,0,0,327,327,36.72,36.72,135000000,N,2020-04-29
2826011800102450000,2826011800,인천광역시 서구 금곡동,1,일반,245,7,2826011800102450000,2020,01,0,0,378,378,75.33,75.33,149000000,N,2020-04-29
2826011800102510000,2826011800,인천광역시 서구 금곡동,1,일반,251,3,2826011800102510000,2020,01,0,0,213,213,42.5,42.5,119000000,N,2020-04-29
2826011800102810000,2826011800,인천광역시 서구 금곡동,1,일반,281,0,2826011800102810000,2020,01,1,0,428,126.84,195,97.5,94800000,N,2020-04-29
2826011800102810000,2826011800,인천광역시 서구 금곡동,1,일반,281,0,2826011800102810000,2020,01,2,0,428,0,134,0,0,N,2020-04-29
2826011800102990000,2826011800,인천광역시 서구 금곡동,1,일반,299,3,2826011800102990000,2020,01,0,0,397,397,57.6,57.6,162000000,N,2020-04-29
2826011800103710000,2826011800,인천광역시 서구 금곡동,1,일반,371,2,2826011800103710000,2020,01,0,0,367,274.44,162.98,121.88,146000000,N,2020-04-29
2826011800103860000,2826011800,인천광역시 서구 금곡동,1,일반,386,0,2826011800103860000,2020,01,0,0,196,196,112.86,112.86,88100000,N,2020-04-29
2826011800103870000,2826011800,인천광역시 서구 금곡동,1,일반,387,6,2826011800103870000,2020,01,0,0,314,314,38.52,38.52,150000000,N,2020-04-29
2826011800103880000,2826011800,인천광역시 서구 금곡동,1,일반,388,4,2826011800103880000,2020,01,0,0,381,381,61.5,61.5,202000000,N,2020-04-29
2826011800103910000,2826011800,인천광역시 서구 금곡동,1,일반,391,1,2826011800103910000,2020,01,0,0,380,380,78.53,78.53,203000000,N,2020-04-29
2826011800103910000,2826011800,인천광역시 서구 금곡동,1,일반,391,2,2826011800103910000,2020,01,0,0,245,245,98.33,98.33,121000000,N,2020-04-29
2826011800103920000,2826011800,인천광역시 서구 금곡동,1,일반,392,0,2826011800103920000,2020,01,0,0,364,364,108.2,108.2,182000000,N,2020-04-29
2826011800103930000,2826011800,인천광역시 서구 금곡동,1,일반,393,0,2826011800103930000,2020,01,0,0,1002,1002,138.59,138.59,482000000,N,2020-04-29
2826011800103940000,2826011800,인천광역시 서구 금곡동,1,일반,394,1,2826011800103940000,2020,01,0,0,582,582,95.69,95.69,270000000,N,2020-04-29
2826011800103940000,2826011800,인천광역시 서구 금곡동,1,일반,394,2,2826011800103940000,2020,01,0,0,212,212,82,82,106000000,N,2020-04-29
2826011800103950000,2826011800,인천광역시 서구 금곡동,1,일반,395,0,2826011800103950000,2020,01,0,0,736,736,270.09,270.09,426000000,N,2020-04-29
2826011800103990000,2826011800,인천광역시 서구 금곡동,1,일반,399,1,2826011800103990000,2020,01,0,0,953,953,104.79,104.79,499000000,N,2020-04-29
2826011800104000000,2826011800,인천광역시 서구 금곡동,1,일반,400,1,2826011800104000000,2020,01,0,0,232,232,97.9,97.9,113000000,N,2020-04-29
2826011800104010000,2826011800,인천광역시 서구 금곡동,1,일반,401,2,2826011800104010000,2020,01,0,0,327,327,96.44,96.44,150000000,N,2020-04-29
2826011800104020000,2826011800,인천광역시 서구 금곡동,1,일반,402,3,2826011800104020000,2020,01,0,0,489,489,73.44,73.44,225000000,N,2020-04-29
2826011800104020000,2826011800,인천광역시 서구 금곡동,1,일반,402,8,2826011800104020000,2020,01,0,0,415,415,66,66,205000000,N,2020-04-29
2826011800104040000,2826011800,인천광역시 서구 금곡동,1,일반,404,7,2826011800104040000,2020,01,0,0,433,433,193,193,194000000,N,2020-04-29
2826011800104040000,2826011800,인천광역시 서구 금곡동,1,일반,404,8,2826011800104040000,2020,01,1,0,605,325.55,68.7,68.7,171000000,N,2020-04-29
2826011800104040000,2826011800,인천광역시 서구 금곡동,1,일반,404,8,2826011800104040000,2020,01,2,0,605,279.45,44.8,44.8,148000000,N,2020-04-29
2826011800104040000,2826011800,인천광역시 서구 금곡동,1,일반,404,9,2826011800104040000,2020,01,0,0,660,660,152.72,152.72,373000000,N,2020-04-29
2826011800104190000,2826011800,인천광역시 서구 금곡동,1,일반,419,2,2826011800104190000,2020,01,0,0,584,584,80.92,80.92,241000000,N,2020-04-29
2826011800104190000,2826011800,인천광역시 서구 금곡동,1,일반,419,3,2826011800104190000,2020,01,0,0,453,453,65.61,65.61,212000000,N,2020-04-29
2826011800104190000,2826011800,인천광역시 서구 금곡동,1,일반,419,5,2826011800104190000,2020,01,0,0,225,225,66.68,66.68,114000000,N,2020-04-29
2826011800104200000,2826011800,인천광역시 서구 금곡동,1,일반,420,1,2826011800104200000,2020,01,0,0,231,231,48,48,101000000,N,2020-04-29
2826011800104210000,2826011800,인천광역시 서구 금곡동,1,일반,421,0,2826011800104210000,2020,01,1,0,228,228,64.93,64.93,105000000,N,2020-04-29
2826011800104220000,2826011800,인천광역시 서구 금곡동,1,일반,422,0,2826011800104220000,2020,01,4,0,119,119,32.9,32.9,52700000,N,2020-04-29
2826011800104220000,2826011800,인천광역시 서구 금곡동,1,일반,422,3,2826011800104220000,2020,01,0,0,1154,1154,111.93,111.93,538000000,N,2020-04-29
2826011800104230000,2826011800,인천광역시 서구 금곡동,1,일반,423,1,2826011800104230000,2020,01,0,0,690,690,67.2,67.2,350000000,N,2020-04-29
2826011800104260000,2826011800,인천광역시 서구 금곡동,1,일반,426,1,2826011800104260000,2020,01,0,0,348,348,98,98,176000000,N,2020-04-29
2826011800104710000,2826011800,인천광역시 서구 금곡동,1,일반,471,0,2826011800104710000,2020,01,0,0,659,659,172.14,172.14,333000000,N,2020-04-29
2826011800104800000,2826011800,인천광역시 서구 금곡동,1,일반,480,2,2826011800104800000,2020,01,0,0,628,628,107,107,292000000,N,2020-04-29
2826011800104830000,2826011800,인천광역시 서구 금곡동,1,일반,483,0,2826011800104830000,2020,01,3,0,423,423,46.48,46.48,171000000,N,2020-04-29
2826011800104850000,2826011800,인천광역시 서구 금곡동,1,일반,485,1,2826011800104850000,2020,01,1,0,1206,270.87,61.18,61.18,129000000,N,2020-04-29
2826011800104850000,2826011800,인천광역시 서구 금곡동,1,일반,485,1,2826011800104850000,2020,01,3,0,1206,324.16,80.22,73.22,155000000,N,2020-04-29
2826011800104850000,2826011800,인천광역시 서구 금곡동,1,일반,485,1,2826011800104850000,2020,01,4,0,1206,258.08,58.3,58.3,122000000,N,2020-04-29
2826011800104850000,2826011800,인천광역시 서구 금곡동,1,일반,485,1,2826011800104850000,2020,01,5,0,1206,321.88,72.71,72.71,161000000,N,2020-04-29
2826011800105100000,2826011800,인천광역시 서구 금곡동,1,일반,510,2,2826011800105100000,2020,01,0,0,465,465,183.9,183.9,211000000,N,2020-04-29
2826011800105210000,2826011800,인천광역시 서구 금곡동,1,일반,521,1,2826011800105210000,2020,01,0,0,324,241.7,122.03,91.03,109000000,N,2020-04-29
2826011800105520000,2826011800,인천광역시 서구 금곡동,1,일반,552,4,2826011800105520000,2020,01,0,0,650,650,118.2,118.2,296000000,N,2020-04-29
2826011800105770000,2826011800,인천광역시 서구 금곡동,1,일반,577,3,2826011800105770000,2020,01,0,0,482,482,139.29,139.29,295000000,N,2020-04-29
2826011800105870000,2826011800,인천광역시 서구 금곡동,1,일반,587,1,2826011800105870000,2020,01,0,0,2144,539.5,107.98,107.98,196000000,N,2020-04-29
2826011800105900000,2826011800,인천광역시 서구 금곡동,1,일반,590,1,2826011800105900000,2020,01,0,0,301,93.4,243.22,75.48,44700000,N,2020-04-29
2826011800105910000,2826011800,인천광역시 서구 금곡동,1,일반,591,0,2826011800105910000,2020,01,0,0,764,764,115.61,115.61,292000000,N,2020-04-29
2826011800105950000,2826011800,인천광역시 서구 금곡동,1,일반,595,0,2826011800105950000,2020,01,0,0,570,570,75.64,75.64,226000000,N,2020-04-29
2826011800105960000,2826011800,인천광역시 서구 금곡동,1,일반,596,2,2826011800105960000,2020,01,0,0,564,564,141.65,141.65,280000000,N,2020-04-29
2826011800105960000,2826011800,인천광역시 서구 금곡동,1,일반,596,3,2826011800105960000,2020,01,0,0,449,352.02,79.18,62.08,159000000,N,2020-04-29
2826011800105960000,2826011800,인천광역시 서구 금곡동,1,일반,596,7,2826011800105960000,2020,01,0,0,397,397,28.01,28.01,178000000,N,2020-04-29
2826011800106070000,2826011800,인천광역시 서구 금곡동,1,일반,607,1,2826011800106070000,2020,01,0,0,322,223.4,73.16,50.76,101000000,N,2020-04-29
2826011800106300000,2826011800,인천광역시 서구 금곡동,1,일반,630,15,2826011800106300000,2020,01,0,0,397,182.74,103.32,47.56,2440000,N,2020-04-29
2826011800106340000,2826011800,인천광역시 서구 금곡동,1,일반,634,1,2826011800106340000,2020,01,0,0,619,619,121.91,121.91,311000000,N,2020-04-29
2826011800106340000,2826011800,인천광역시 서구 금곡동,1,일반,634,3,2826011800106340000,2020,01,0,0,553,553,105.15,105.15,269000000,N,2020-04-29
2826011800106350000,2826011800,인천광역시 서구 금곡동,1,일반,635,0,2826011800106350000,2020,01,0,0,937,937,236.39,236.39,520000000,N,2020-04-29
2826011800106600000,2826011800,인천광역시 서구 금곡동,1,일반,660,0,2826011800106600000,2020,01,0,0,528,241.19,181.16,82.76,121000000,N,2020-04-29
2826011800106640000,2826011800,인천광역시 서구 금곡동,1,일반,664,1,2826011800106640000,2020,01,0,0,994,994,114.28,114.28,419000000,N,2020-04-29
2826011800106660000,2826011800,인천광역시 서구 금곡동,1,일반,666,0,2826011800106660000,2020,01,0,0,417,417,64.85,64.85,222000000,N,2020-04-29
2826011800106750000,2826011800,인천광역시 서구 금곡동,1,일반,675,1,2826011800106750000,2020,01,0,0,540,540,98.84,98.84,241000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,2,2826011800107230000,2020,01,0,0,147.8,147.8,256.08,256.08,332000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,3,2826011800107230000,2020,01,0,0,143.4,143.4,270.86,270.86,296000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,4,2826011800107230000,2020,01,0,0,253.2,253.2,386.04,386.04,501000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,10,2826011800107230000,2020,01,0,0,285,171.31,424.64,255.24,321000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,13,2826011800107230000,2020,01,0,0,247.4,247.4,486.63,486.63,547000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,14,2826011800107230000,2020,01,0,0,153.3,110.82,255.51,184.7,240000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,15,2826011800107230000,2020,01,0,0,248.9,248.9,357.58,357.58,515000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,16,2826011800107230000,2020,01,0,0,328.4,328.4,642.4,642.4,649000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,17,2826011800107230000,2020,01,0,0,518.3,518.3,865.08,865.08,973000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,18,2826011800107230000,2020,01,0,0,257.7,257.7,498.7,498.7,489000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,19,2826011800107230000,2020,01,0,0,257.8,257.8,498.7,498.7,489000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,24,2826011800107230000,2020,01,0,0,328.4,328.4,643.9,643.9,662000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,25,2826011800107230000,2020,01,0,0,328.3,328.3,654.36,654.36,686000000,N,2020-04-29
2826011800107230000,2826011800,인천광역시 서구 금곡동,1,일반,723,26,2826011800107230000,2020,01,0,0,248.8,248.8,373.23,373.23,521000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,1,2826011800107240000,2020,01,0,0,268,268,516.56,516.56,520000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,2,2826011800107240000,2020,01,0,0,220.5,220.5,422.72,422.72,442000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,3,2826011800107240000,2020,01,0,0,381.5,381.5,749.96,749.96,748000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,4,2826011800107240000,2020,01,0,0,267.9,267.9,516.56,516.56,520000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,5,2826011800107240000,2020,01,0,0,266.1,266.1,516,516,518000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,6,2826011800107240000,2020,01,0,0,221.4,221.4,425.52,425.52,445000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,7,2826011800107240000,2020,01,0,0,211.2,211.2,420.82,420.82,439000000,N,2020-04-29
2826011800107240000,2826011800,인천광역시 서구 금곡동,1,일반,724,8,2826011800107240000,2020,01,0,0,211,211,414.27,414.27,435000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,1,2826011800107250000,2020,01,0,0,315.5,315.5,612,612,715000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,2,2826011800107250000,2020,01,0,0,425,425,832.71,832.71,1013000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,3,2826011800107250000,2020,01,0,0,264.6,264.6,516.88,516.88,499000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,4,2826011800107250000,2020,01,0,0,264.5,264.5,516.88,516.88,499000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,5,2826011800107250000,2020,01,0,0,328,203.66,473.51,294.01,356000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,6,2826011800107250000,2020,01,0,0,227.4,227.4,340.97,340.97,410000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,8,2826011800107250000,2020,01,0,0,310.7,310.7,601.43,601.43,695000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,9,2826011800107250000,2020,01,0,0,197.2,197.2,284.64,284.64,389000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,10,2826011800107250000,2020,01,0,0,283.8,283.8,542.14,542.14,644000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,11,2826011800107250000,2020,01,0,0,270.6,270.6,526.22,526.22,592000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,12,2826011800107250000,2020,01,0,0,419.4,419.4,823.52,823.52,942000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,13,2826011800107250000,2020,01,0,0,302.7,302.7,587.95,587.95,741000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,14,2826011800107250000,2020,01,0,0,279.2,279.2,376.38,376.38,599000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,15,2826011800107250000,2020,01,0,0,435.7,435.7,828.1,828.1,1058000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,16,2826011800107250000,2020,01,0,0,227,227,303.99,303.99,434000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,17,2826011800107250000,2020,01,0,0,391,391,786.31,786.31,912000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,18,2826011800107250000,2020,01,0,0,270.5,270.5,525.07,525.07,591000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,19,2826011800107250000,2020,01,0,0,348.1,348.1,699.77,699.77,786000000,N,2020-04-29
2826011800107250000,2826011800,인천광역시 서구 금곡동,1,일반,725,20,2826011800107250000,2020,01,0,0,191.1,191.1,325.46,325.46,415000000,N,2020-04-29
2826011800200420000,2826011800,인천광역시 서구 금곡동,2,산,42,3,2826011800200420000,2020,01,0,0,397,182.74,103.32,47.56,2440000,N,2020-04-29
2826011800200870000,2826011800,인천광역시 서구 금곡동,2,산,87,7,2826011800200870000,2020,01,0,0,612,559.92,82.7,75.66,218000000,N,2020-04-29
2826011800201500000,2826011800,인천광역시 서구 금곡동,2,산,150,5,2826011800201500000,2020,01,0,0,238,238,70.54,70.54,95900000,N,2020-04-29
2826011800201790000,2826011800,인천광역시 서구 금곡동,2,산,179,1,2826011800201790000,2020,01,0,0,8117,378,75.6,75.6,149000000,N,2020-04-29
2826011800201920000,2826011800,인천광역시 서구 금곡동,2,산,192,11,2826011800201920000,2020,01,0,0,96,96,59.92,59.92,52900000,N,2020-04-29
2826011800201920000,2826011800,인천광역시 서구 금곡동,2,산,192,12,2826011800201920000,2020,01,0,0,193,193,59.22,59.22,109000000,N,2020-04-29
2826011800201920000,2826011800,인천광역시 서구 금곡동,2,산,192,13,2826011800201920000,2020,01,0,0,194,194,57.94,57.94,103000000,N,2020-04-29
2826011900100010000,2826011900,인천광역시 서구 오류동,1,일반,1,1,2826011900100010000,2020,01,0,0,630,161.15,258,66,86100000,N,2020-04-29
2826011900100020000,2826011900,인천광역시 서구 오류동,1,일반,2,2,2826011900100020000,2020,01,0,0,641,641,183.75,183.75,507000000,N,2020-04-29
2826011900100150000,2826011900,인천광역시 서구 오류동,1,일반,15,1,2826011900100150000,2020,01,0,0,684,244.12,251.91,89.91,150000000,N,2020-04-29
2826011900100450000,2826011900,인천광역시 서구 오류동,1,일반,45,7,2826011900100450000,2020,01,0,0,549,138.73,264.96,66.96,90900000,N,2020-04-29
2826011900100730000,2826011900,인천광역시 서구 오류동,1,일반,73,27,2826011900100730000,2020,01,0,0,464,464,97.38,97.38,236000000,N,2020-04-29
2826011900100740000,2826011900,인천광역시 서구 오류동,1,일반,74,7,2826011900100740000,2020,01,1,0,658,258.27,126,126,152000000,N,2020-04-29
2826011900100740000,2826011900,인천광역시 서구 오류동,1,일반,74,7,2826011900100740000,2020,01,2,0,658,0,195,0,0,N,2020-04-29
2826011900100770000,2826011900,인천광역시 서구 오류동,1,일반,77,3,2826011900100770000,2020,01,0,0,638,638,168.7,168.7,324000000,N,2020-04-29
2826011900100780000,2826011900,인천광역시 서구 오류동,1,일반,78,0,2826011900100780000,2020,01,0,0,642,642,173.61,173.61,334000000,N,2020-04-29
2826011900100790000,2826011900,인천광역시 서구 오류동,1,일반,79,0,2826011900100790000,2020,01,0,0,638,638,168.7,168.7,324000000,N,2020-04-29
2826011900100910000,2826011900,인천광역시 서구 오류동,1,일반,91,0,2826011900100910000,2020,01,0,0,542,542,95.7,95.7,252000000,N,2020-04-29
2826011900100970000,2826011900,인천광역시 서구 오류동,1,일반,97,2,2826011900100970000,2020,01,0,0,301,301,54,54,140000000,N,2020-04-29
2826011900101000000,2826011900,인천광역시 서구 오류동,1,일반,100,0,2826011900101000000,2020,01,0,0,314,314,77.94,77.94,145000000,N,2020-04-29
2826011900101220000,2826011900,인천광역시 서구 오류동,1,일반,122,18,2826011900101220000,2020,01,0,0,659,659,156.71,156.71,350000000,N,2020-04-29
2826011900101400000,2826011900,인천광역시 서구 오류동,1,일반,140,0,2826011900101400000,2020,01,0,0,267,267,52.74,52.74,134000000,N,2020-04-29
2826011900101530000,2826011900,인천광역시 서구 오류동,1,일반,153,2,2826011900101530000,2020,01,0,0,519,519,49.68,49.68,244000000,N,2020-04-29
2826011900101590000,2826011900,인천광역시 서구 오류동,1,일반,159,1,2826011900101590000,2020,01,0,0,456,456,103.2,103.2,217000000,N,2020-04-29
2826011900101590000,2826011900,인천광역시 서구 오류동,1,일반,159,3,2826011900101590000,2020,01,1,0,604,398.04,81.6,81.6,207000000,N,2020-04-29
2826011900101590000,2826011900,인천광역시 서구 오류동,1,일반,159,3,2826011900101590000,2020,01,2,0,604,205.96,42.08,42.08,103000000,N,2020-04-29
2826011900101600000,2826011900,인천광역시 서구 오류동,1,일반,160,1,2826011900101600000,2020,01,0,0,555,555,270.6,270.6,272000000,N,2020-04-29
2826011900101610000,2826011900,인천광역시 서구 오류동,1,일반,161,4,2826011900101610000,2020,01,0,0,141,141,77.4,77.4,60400000,N,2020-04-29
2826011900101620000,2826011900,인천광역시 서구 오류동,1,일반,162,1,2826011900101620000,2020,01,0,0,776,776,54.36,54.36,365000000,N,2020-04-29
2826011900101620000,2826011900,인천광역시 서구 오류동,1,일반,162,4,2826011900101620000,2020,01,0,0,1323,444.92,293.82,98.82,224000000,N,2020-04-29
2826011900101630000,2826011900,인천광역시 서구 오류동,1,일반,163,0,2826011900101630000,2020,01,4,0,304,304,69,69,145000000,N,2020-04-29
2826011900101650000,2826011900,인천광역시 서구 오류동,1,일반,165,3,2826011900101650000,2020,01,0,0,648,648,130.58,130.58,329000000,N,2020-04-29
2826011900102150000,2826011900,인천광역시 서구 오류동,1,일반,215,0,2826011900102150000,2020,01,0,0,182,182,70.81,70.81,87000000,N,2020-04-29
2826011900102160000,2826011900,인천광역시 서구 오류동,1,일반,216,0,2826011900102160000,2020,01,0,0,187,187,47.56,47.56,80600000,N,2020-04-29
2826011900102160000,2826011900,인천광역시 서구 오류동,1,일반,216,1,2826011900102160000,2020,01,0,0,157,157,79.2,79.2,70000000,N,2020-04-29
2826011900102220000,2826011900,인천광역시 서구 오류동,1,일반,222,1,2826011900102220000,2020,01,1,0,290,170.52,81.1,81.1,72600000,N,2020-04-29
2826011900102220000,2826011900,인천광역시 서구 오류동,1,일반,222,1,2826011900102220000,2020,01,2,0,290,119.48,50.05,50.05,49500000,N,2020-04-29
2826011900102240000,2826011900,인천광역시 서구 오류동,1,일반,224,1,2826011900102240000,2020,01,0,0,179,179,65.3,65.3,78500000,N,2020-04-29
2826011900102310000,2826011900,인천광역시 서구 오류동,1,일반,231,5,2826011900102310000,2020,01,0,0,1008,340.2,34.02,34.02,133000000,N,2020-04-29
2826011900102320000,2826011900,인천광역시 서구 오류동,1,일반,232,0,2826011900102320000,2020,01,0,0,241,153.2,71.4,71.4,77200000,N,2020-04-29
2826011900102320000,2826011900,인천광역시 서구 오류동,1,일반,232,0,2826011900102320000,2020,01,1,0,241,87.8,40.92,40.92,39700000,N,2020-04-29
2826011900102340000,2826011900,인천광역시 서구 오류동,1,일반,234,1,2826011900102340000,2020,01,0,0,307,307,84.5,84.5,132000000,N,2020-04-29
2826011900102340000,2826011900,인천광역시 서구 오류동,1,일반,234,3,2826011900102340000,2020,01,0,0,146,191,37.9,37.9,81500000,N,2020-04-29
2826011900103950000,2826011900,인천광역시 서구 오류동,1,일반,395,26,2826011900103950000,2020,01,0,0,371,185.5,194.4,97.2,175000000,N,2020-04-29
2826011900103950000,2826011900,인천광역시 서구 오류동,1,일반,395,47,2826011900103950000,2020,01,0,0,815,815,98.64,98.64,338000000,N,2020-04-29
2826011900103950000,2826011900,인천광역시 서구 오류동,1,일반,395,51,2826011900103950000,2020,01,0,0,264,125.72,90.72,43.2,73300000,N,2020-04-29
